Id,RefLmsAddressNumber,Lat,Lng,Street1,PostalCode,City,CountryId
1615,34930,49.9632424,7.950274800000001,Globusallee,55411,Bingen,1
1616,34963,49.4874592,8.466039499999999,Postfach 310420,68264,Mannheim,1
1617,34965,48.23612000000001,9.434989999999999,Steinhecke 1,88529,Zwiefalten-Gauingen,1
1618,34968,51.25490569999999,6.4773236,Kirchofstraße 18,47877,Willich,1
1619,34969,54.0508855,9.9914054,Gadelander Straße 120,24539,Neumünster,1
1620,34974,53.43568,10.33082,Am Schleusenkanal 42,21502,Geesthacht,1
1621,34977,51.4980561,7.8786402,Im Winkel 18,58739,Wickede,1
1622,34989,51.9275329,6.101776999999999,Hengelder 44,6942,AL Didam,8
1623,34996,51.0383996,6.919886399999999,Robert-Bosch-Str. 40,50769,Köln,1
1624,35020,53.24527,8.18832,August-Brötje-Str. 17,26180,Rastede,1
1625,35038,49.7648772,8.487839899999999,Otto-Hahn-Straße 14,64579,Gernsheim,1
1626,35041,51.4714535,8.339770999999999,Belecker Landstraße 107,59581,Warstein,1
1627,35049,51.6983189,7.7773759,Warendorfer Str. 21,59075,Hamm,1
1628,35060,51.17245,7.96561,Bamenohler Straße 244,57413,Finnentrop,1
1629,35068,51.33712,6.671399999999999,Ohlendorffstr. 29,47809,Krefeld,1
1630,35088,51.4054772,7.992660699999999,Rönkhauser Straße 9,59757,Arnsberg,1
1631,35118,52.9752299,10.5574077,An der Zuckerfabrik 1,29525,Uelzen,1
1632,35129,52.297424,8.924146799999999,Herrmannstr. 51-57,32423,Minden,1
1633,35166,53.5748961,9.8890012,Albert-Einstein-Ring 4,22761,Hamburg,1
1634,35179,48.25510939999999,8.8507596,Edekastraße 1,72336,Balingen,1
1635,35245,52.21385,8.76309,Gohfelder Str. 38,32584,Löhne,1
1636,35257,48.7401036,11.4701515,Steinheilstr. 17-19,85053,Ingolstadt,1
1637,35258,53.43542,10.3276901,Vierlander Str. 1,21502,Geesthacht,1
1638,35278,53.0209086,8.8728356,Industriestr. 16,28844,Weyhe,1
1639,35340,51.563692,7.895403999999999,Runtestraße 33,59457,Werl,1
1640,35362,49.25971,9.65594,Neufelser Straße 33,74653,Künzelsau-Kemmeten,1
1641,35396,49.95496,7.10614,Dr. Ernst Spies Allee 1,56841,Traben Trarbach,1
1642,35400,51.6669541,8.6010709,Postfach 15 48,33146,Salzkotten-Thüle,1
1643,35410,50.96238,11.25474,Österholzstraße 12,99428,Nohra,1
1644,35423,53.09149,8.70011,Ludwig-Erhard-Str. 34,28197,Bremen,1
1645,35447,53.74951369999999,9.6531273,Westerstraße 22-24,25336,Elmshorn,1
1646,35469,49.78708,8.474219999999999,An der Hohen Straße 6,64584,Biebesheim,1
1647,35484,48.5094925,9.2210708,Max-Planck-Str. 68,72766,Reutlingen,1
1648,35488,49.5086962,8.4495534,Friesenheimer Str. 2 - 4,68169,Mannheim,1
1649,35507,52.38371859999999,9.954007599999999,Europastraße 1,31275,Lehrte,1
1650,35508,51.7094868,6.339083,Uedemer Str. 1 - 7,47546,Kalkar,1
1651,35515,51.80936999999999,6.560280000000001,Harderhook 15,46395,Bocholt,1
1652,35521,48.51803,10.91221,Kapellenstr. 20,86447,Todtenweis,1
1653,35530,48.2246096,14.397132,Im Astenfeld 7,4490,Sankt Florian,3
1654,35532,51.5345071,12.1592233,Am Klärwerk 2,06188,Landsberg,1
1655,35542,53.50503,9.92501,Altenwerder Hauptstraße 6,21129,Hamburg,1
1656,35543,51.4606953,7.0673145,Am Luftschacht,45307,Essen,1
1657,35549,51.8482922,6.8711201,Gelsenkirchener Str. 10,46325,Borken,1
1658,35559,47.75491,8.8814,Gottlieb-Daimier-Str. 12,78224,Singen/Hohentwiel,1
1659,35568,52.7694565,9.7124163,Westenholzer Str. 59,29693,Hodenhagen,1
1660,35579,49.7168607,7.3653196,Michelswiese 9,55743,Idar-Oberstein,1
1661,35596,51.6373648,7.338447100000001,Emscher-Lippe-Str. 6,45711,Datteln,1
1662,35605,52.91274,9.267629999999999,Max-Planck-Str. 28,27283,Verden/Aller,1
1663,35610,49.78442279999999,9.448291,Triebweg 5,97906,Faulbach,1
1664,35631,51.55379,7.15728,Hohewardstr. 345 - 349,45699,Herten,1
1665,35639,51.059,13.5462799,Hühndorfer Höhe 4,01723,Wilsdruff,1
1666,35653,48.31524,11.65051,Zeppelinstraße 3 - 5,85375,Neufahrn,1
1667,35664,52.46079229999999,13.4654998,Nobelstr. 34,12057,Berlin,1
1668,35682,51.0787943,12.9874763,Landsberger Straße 20,04736,Waldheim,1
1669,35722,52.1688305,11.611555,Ebendorfer Chaussee 70,39128,Magdeburg,1
1670,35724,51.39962,7.167920099999999,Gottwaldstraße 21,45525,Hattingen,1
1671,35740,48.8840847,9.0801386,Laiblingerweg 3-7,71701,Schwieberdingen,1
1672,35741,47.9269578,8.476826899999999,Stettenwinkel 2,78183,Hüfingen,1
1673,35750,51.53836,8.057280000000002,Springstr. 16,59494,Soest,1
1674,35769,52.14183999999999,7.551,Robert-Bosch-Str. 2,48268,Greven,1
1675,35770,48.88267,8.27929,Draisstr. 25c,76461,Muggensturm,1
1676,35789,51.19545309999999,11.9667018,Langendorfer Str. 23,06667,Weißenfels,1
1677,35807,50.652579,5.9957235,Rue Mitoyenne 905,4840,Welkenraedt,10
1678,35816,52.11049999999999,7.60913,Up'n Nienesch 4,48268,Greven,1
1679,35820,51.43131,6.86553,Steineshoffweg 2,45479,Mülheim an der Ruhr,1
1680,35834,51.2026,6.6994,Hansastraße 6 - 8,41460,Neuss,1
1681,35837,51.6839103,8.739481699999999,Halberstädter Straße 77,33106,Paderborn,1
1682,35886,52.9782,9.85437,Carl-Benz-Str. 9,29614,Soltau,1
1683,35897,51.6061377,7.459459,Stellenbachstraße 49 - 51,44536,Lünen,1
1684,35902,51.509046,18.224532,ul. Wieruszowska 30,63-522,Kraszewice,5
1685,35903,50.89935,10.92676,Molsdorfer Lindenweg 1,99192,Neudietendorf,1
1686,35908,52.506752,13.641703,Digitalstr. 10,15366,Dahlwitz-Hoppegarten,1
1687,35909,51.6714897,6.9675667,Hohefeldstr. 30,46284,Dorsten,1
1688,35914,52.25934,8.092929999999999,Hettlicher Masch 7,49084,Osnabrück,1
1689,35918,50.8863849,6.9936927,Ringstr. 46,50996,Köln (Rodenkirchen),1
1690,35926,47.5998575,9.8851485,Hauptstraße 71,88161,Lindenberg,1
1691,35940,49.7698064,8.380587400000001,An der L 437,67578,Gimbsheim,1
1692,35941,52.32618480000001,13.2678197,Rudolf-Diesel-Straße 2,14974,Ludwigsfelde,1
1693,35972,51.8138029,8.454939,Westerwieher Straße 164,33397,Rietberg,1
1694,35986,52.37880070000001,13.3188093,Osdorfer Ring 21,14979,Großbeeren,1
1695,35987,50.68686,12.12894,Daßlitzer Kreuz 19,07957,Langenwetzendorf,1
1696,36000,51.8819928,8.4406129,An der Autobahn,33310,Gütersloh,1
1697,36004,49.4231474,8.518654999999999,Ruhrorter Str. 9,68219,Mannheim,1
1698,36045,48.6400915,9.120263399999999,Alfred-Ritter-Str.,71111,Waldenbuch,1
1699,36086,51.9233105,7.649031900000001,Kesslerweg 2,48155,Münster,1
1700,36109,50.56835,9.68006,Hermann-Muth-Str. 4,36039,Fulda,1
1701,36125,53.51704,10.09058,Halskestr. 63,22113,Hamburg,1
1702,36133,49.97777190000001,9.255838299999999,Hauptstr. 26,63856,Bessenbach,1
1703,36156,48.1899485,11.5619518,Riesenfeldstr. 116,80809,München,1
1704,36173,50.22479999999999,10.98309,Creidlitzer Str. 140,96450,Coburg,1
1705,36188,51.6286836,8.3367528,Overhagener Weg 14,59597,Erwitte,1
1706,36190,48.07551420000001,16.3175718,"IZ NÖ-Süd, Str. 1 Objekt 50 A",2355,Wiener Neudorf,3
1707,36209,51.56985290000001,8.312598,Boschstr. 17,59609,Anröchte,1
1708,36242,51.57427999999999,8.29431,Grabbenweg 1,59609,Anröchte,1
1709,36249,47.84346,12.08729,Dr.-Steinbeißer-Str. 2,83026,Rosenheim,1
1710,36267,49.97709,8.37973,Am Schindberg 10,65474,Bischofheim,1
1711,36273,50.04491,9.03557,Auwanne 19,63791,Karlstein am Main,1
1712,36285,51.9270569,7.834557999999999,Münsterstr. 31,48351,Everswinkel,1
1713,36305,52.314557,9.463909200000002,Hermann-Bahlsen-Str. 12,30890,Barsinghausen,1
1714,36323,52.28521,7.920649999999999,Im Westerfeld 10,49504,Lotte,1
1715,36324,49.1714297,9.2233924,Rötelstr. 35,74172,Neckarsulm,1
1716,36334,51.58224999999999,7.644450000000001,Hemsack 5,59174,Kamen,1
1717,36340,49.508556,8.628568999999999,Edekastr. 1,68542,Heddesheim,1
1718,36348,50.8247238,6.0440697,Borcher Str. / Tor 8,52072,Aachen,1
1719,36368,52.7226988,10.6109467,An den Fischteichen 7,29386,Hankensbüttel,1
1720,36371,51.37811,6.4283,Industriering Ost 93,47906,Kempen,1
1721,36401,50.9446734,6.5831899,Ottostr. 2,50189,Elsdorf,1
1722,36402,50.16237,11.06577,An der Zeil 15,96215,Lichtenfels,1
1723,36414,49.4240071,11.1413269,Beuthener Straße 43,90471,Nürnberg,1
1724,36418,49.17790000000001,9.70712,Robert-Bosch-Str. 5,74547,Untermünkheim-Kupfer,1
1725,36419,51.49877,8.34668,Max-Eyth-Str. 10,59581,Warstein,1
1726,36422,51.0803123,6.3329951,Ferdinand-Clasen-Str. 1,41812,Erkelenz,1
1727,36427,51.6454,7.788670300000001,Carl-Zeiss-Str. 7,59077,Hamm,1
1728,36436,47.83715,10.00866,Unterer Auenweg 1,88299,Leutkirch/Allgäu,1
1729,36446,48.2024149,14.1593368,Fischerweg 10,4063,Hörsching,3
1730,36450,51.43054240000001,8.2821239,Indu. Am Kalkofen 100,59581,Warstein-Allagen,1
1731,36458,48.808645,9.206284799999999,Haldenstr. 7,70376,Stuttgart,1
1732,36469,47.6608418,9.473734499999999,Colsmanstr. 25,88009,Friedrichshafen,1
1733,36489,52.05578999999999,8.75442,Benzstr.6,32108,Bad Salzuflen,1
1734,36497,49.3379689,12.4007895,Industriestr. 11,92431,Neunburg vorm Wald,1
1735,36502,47.6287624,9.907633299999999,Kemptener Str. 17,88178,Heimenkirch,1
1736,36514,51.50644800000001,7.8682496,Westerhaar 38,58739,Wickede-Ruhr,1
1737,36523,49.3994706,11.0659529,Rotterdamer Str. 32,90451,Nürnberg,1
1738,36556,51.17801,7.58465,Klaus-Lamberti-Weg 9,58566,Kierspe,1
1739,36589,54.7579315,9.399941000000002,Ochsenweg 38,24941,Flensburg,1
1740,36593,48.79058,12.88699,Dr.-Ludwig-Kayser-Str. 1,94447,Plattling,1
1741,36597,52.06577,13.5119601,An der Birkenpfuhlheide 2,15837,Baruth/Mark,1
1742,36652,49.28001,11.46768,Egerländerstr.1,92318,Neumarkt,1
1743,36659,50.4243095,7.544530000000001,Bendorfer Str. 59,56566,Neuwied,1
1744,36729,50.72049819999999,10.4420082,Am Bahnhof 6 / OT Wernshausen,98574,Schmalkalden,1
1745,36733,51.46707809999999,6.992679799999999,Pferdebahnstr. 40,45141,Essen,1
1746,36735,51.4768132,6.6563547,Gutenbergstraße 27,47443,Moers,1
1747,36736,48.4559082,12.3397065,Landshuter Straße 100,84137,Vilsbiburg,1
1748,36749,48.1801719,11.4247664,Im Stocket 7,81249,München,1
1749,36782,50.43069,7.80082,Westerwaldstr. 2a,56410,Montabauer,1
1750,36783,48.64962,8.080829999999999,Im Rot 1,77880,Sasbach,1
1751,36867,48.76922440000001,9.259115900000001,Am Ostkai 15,70327,Stuttgart,1
1752,36873,52.2469865,9.8519033,Am Teinkamp 7,31157,Sarstedt,1
1753,36884,49.9166993,9.1241063,Boschstr. 3,63843,Niedernberg,1
1754,36899,53.11568,7.991029999999999,Industriestr. 17,26188,Edewecht,1
1755,36903,53.7867847,9.7895138,Schusterring 18a,25355,Barmstedt,1
1756,36944,51.92997,8.09489,Dieselstr. 8,48361,Beelen,1
1757,36957,53.5094854,10.840438,Am Heisterbusch 14,19246,Valluhn,1
1758,36964,51.34746999999999,6.84011,Breitscheider Weg 117,40885,Ratingen,1
1759,36983,53.5224543,10.0788398,Halskestr. 38,22113,Hamburg,1
1760,36985,50.16390999999999,6.880960000000001,Gewerbegebietsstr. 7-10,54552,Mehren,1
1761,36987,49.3917541,12.1219208,Molkereistraße 5,92521,Schwarzenfeld,1
1762,37002,52.66350749999999,8.2292235,Am Bahnhof 4,49393,Lohne,1
1763,37023,51.3707044,6.4302481,Arnoldstr. 62,47906,Kempen,1
1764,37024,51.61604999999999,8.11653,Willinghepper Str.13,59494,Soest/Westf.,1
1765,37047,51.49915,9.15593,Anton-Böhlen Straße 13,34414,Warburg,1
1766,37074,51.8516213,8.0259816,Industriestraße 13-19,59320,Ennigerloh,1
1767,37093,51.1433037,7.2399499,Handelsstr. 5,42929,Wermelskirchen,1
1768,37161,47.7699659,9.6011388,Rober-Bosch-Str. 1,88214,Ravensburg,1
1769,37193,49.9259173,8.4934614,Wasserweg 21,64521,Gross - Gerau,1
1770,37222,49.0121,12.08757,Kupfmühler Str. 14,93047,Regensburg,1
1771,37232,51.78989,12.23863,Heidestraße 441,06849,Dessau,1
1772,37237,51.5569326,8.1414627,Overweg 15,59494,Soest,1
1773,37245,47.8171159,12.9462342,Mitterweg 7,83404,Ainring,1
1774,37247,51.4846766,8.4457729,Hankerfeld 4,59602,Rüthen,1
1775,37255,51.1206831,7.8896171,Am Eckenbach 10-14,57439,Attendorn,1
1776,37271,48.7397,11.63273,Keltenstraße 3,85290,Geisenfeld,1
1777,37294,51.67521,6.99717,Hoeschstr. 10,46284,Dorsten,1
1778,37300,51.54355330000001,6.9764458,Weusterstr. 4,46240,Bottrop,1
1779,37301,49.65105,8.368649999999999,Hafenstraße 44,67547,Worms,1
1780,37303,51.3563975,10.9027639,Waldstraße 1,99706,Sondershausen,1
1781,37316,52.57393570000001,8.140982400000002,Weißer Stein 8-10,49451,Holdorf,1
1782,37390,51.97222,13.5979,Bahnhofstr. 1,15938,Golßen,1
1783,37431,50.8128198,12.8633329,Clemens-Winkler-Str. 2,09116,Chemnitz,1
1784,37460,52.67472720000001,13.1925068,Berliner Straße 8,16727,Velten,1
1785,37469,48.0793565,8.5076828,Auf Herdenen 24,78052,VS-Villingen,1
1786,37475,52.40572,8.06566,Igels Sand 10,49565,Bramsche,1
1787,37479,52.10767689999999,9.691455699999999,Altenbekener Str. 2,31008,Elze - Mehle,1
1788,37480,53.0739007,8.8051925,Wilhelm-Kaisen-Brücke 1,28195,Bremen,1
1789,37490,48.56339999999999,9.24547,Ernst-Wagner Weg 1-5,72766,Reutlingen,1
1790,37493,48.5881246,10.1278497,Rudolf-Schels-Str. 6,89547,Gerstetten / Dettingen,1
1791,37498,51.5668129,8.3149217,Daimlerstr. 3,59609,Anröchte,1
1792,37505,51.5239123,7.5623038,Brackeler Hellweg 301,44309,Dortmund,1
1793,37541,51.66017,6.698519999999999,Am Schornacker 96/99,46485,Wesel,1
1794,37559,50.937531,6.9602786,Ant. Kreditorenbuchhaltung,50588,Köln,1
1795,37566,51.2022048,6.9038232,Gerresheimer Landstr. 75,40627,Düsseldorf,1
1796,37570,51.64597999999999,7.673019999999999,Emilie-Winkelmann-Str. 1,59192,Bergkamen-Rünte,1
1797,37578,53.0262365,8.8632479,Arster Hemm 53,28279,Bremen,1
1798,37581,52.3744569,13.3003723,Märkische Allee 20-24,14979,Großbeeren,1
1799,37612,51.4738013,8.8712757,Unterm Ohmberg 5,34431,Marsberg,1
1800,37617,50.79582,10.31071,Im Vorwerk 10,36456,Barchfeld,1
1801,37620,50.83797,6.46641,Willi-Bleicher-Str. 36,52353,Düren,1
1802,37624,51.0869869,11.9457222,Pretzscher Weg 1,06721,Meineweh,1
1803,37655,53.1233033,8.744013599999999,Louis Krages-Str. 30,28237,Bremen,1
1804,37672,50.2945353,8.689921499999999,Raiffeisenstr. 5 - 9,61191,Rosbach,1
1805,37673,48.3093476,11.6398665,Dieselstr. 21 - 27,85386,Eching,1
1806,37674,52.358281,10.1226133,Fortunastr. 8,31275,Lehrte,1
1807,37675,51.08773,13.27706,Rewestr. 1,01683,Starbach,1
1808,37690,51.30877,9.52076,Leipzigerstr. 121-125,34123,Kassel,1
1809,37703,52.25028100000001,9.859694099999999,Am Teinkamp 9,31157,Sarstedt,1
1810,37704,49.4240071,11.1413269,Beuthener Str. 43,90267,Nürnberg,1
1811,37706,53.5153975,9.7894607,Stellmacherstraße 9,21129,Hamburg,1
1812,37723,50.7620368,6.231286,Zweifaller Str. 120,52224,Stolberg,1
1813,37725,53.7382875,10.0204635,Oststr. 75,22844,Norderstedt,1
1814,37734,50.3239838,11.6913324,Am Kalkofen 4,95119,Naila,1
1815,37782,53.38883999999999,10.08601,Uhlenhorst 144,21435,Stelle,1
1816,37799,51.9349342,8.4261746,Henry-Ford-Str. 7,33335,Gütersloh,1
1817,37803,49.2944328,9.3710639,Habichtshöfe 1,74219,Möckmühl,1
1818,37813,51.92768,7.83285,Münsterstraße 46,48351,Everswinkel,1
1819,37828,49.91067,8.85379,Robert-Bosch-Str. 5,64807,Dieburg,1
1820,37832,48.5239651,8.6492085,Gaisbergstr. 23,72221,Haiterbach,1
1821,37836,51.109973,13.5888036,Naundorfer Str. 1c,01640,Coswig,1
1822,37845,54.7968,9.369769999999999,Am Oxer 37-41,24955,Harrislee,1
1823,37846,52.00104,9.703,Warweg 7,31089,Duingen,1
1824,37851,51.1212692,14.1808589,Drebnitzer Weg 44,01877,Bischofswerda,1
1825,37854,48.66475,11.21606,Neuburger Str. 3,86669,Königsmoos OT Stengelheim,1
1826,37856,52.2061364,11.6701081,Wörmlitzer Str. 3,39126,Magdeburg,1
1827,37859,52.24829,9.00694,Zechenstr. 1-4,32457,Porta Westfalica,1
1828,37866,51.90515569999999,7.488107799999999,Am Dorn 12,48308,Senden Bösensell,1
1829,37874,51.1874,7.106490000000001,Stöcken 65,42651,Solingen,1
1830,37884,51.7341245,8.2597855,Dieselstraße 10,59329,Wadersloh,1
1831,37897,51.848726,8.1468384,Am Landhagen 88,59302,Oelde,1
1832,37909,52.0541498,8.6693211,Altenhagener Str. 2,32107,Bad Salzuflen,1
1833,37918,49.9630441,7.893150299999999,Stefan-George-Str. 20,55411,Bingen/Rhein,1
1834,37919,49.27894509999999,7.0977703,Schlackenbergstr. 39,66386,St. Ingbert,1
1835,37925,53.59629,9.83891,Osterbrocksweg 35-45,22869,Schenefeld,1
1836,37939,51.5218328,7.2076566,Südstr. 110,44625,Herne,1
1837,37958,49.98128999999999,8.29134,Wilhelm-Theodor-Römheld-Str.18,55130,Mainz,1
1838,37961,49.3241957,7.0727873,Am Grubenbahnhof 7,66299,Friedrichsthal,1
1839,37963,48.35701590000001,10.1516763,Pfaffenhofener Str. 40,89284,Pfaffenhofen,1
1840,37966,49.7685287,11.032538,Fährstraße 12,91330,Eggolsheim,1
1841,37968,49.1973546,9.6663996,Max-Eyth-Str. 13,74638,Waldenburg,1
1842,37969,49.80471,11.01782,Rewestraße 1,96155,Buttenheim,1
1843,37975,49.2988423,8.6709201,In den Weinäckern 1,69168,Wiesloch,1
1844,37976,48.8994571,12.6525187,Belgrader Str. 3,94315,Straubing,1
1845,37977,50.88293609999999,12.13104,Am Flugplatz 5,07546,Gera,1
1846,38018,51.21389,6.734839999999999,Cuxhavener Str. 4,40221,Düsseldorf,1
1847,38025,51.9270569,7.834557999999999,Münsterstraße 31,48351,Everswinkel,1
1848,38060,53.4677611,9.9814435,Blohmstraße 31,21079,Hamburg,1
1849,38066,48.60886,11.57459,Am Bahndamm 18,85296,Rohrbach,1
1850,38076,51.4962631,7.9964487,Ensestr. 1-9,59469,Ense-Niederense,1
1851,38094,48.18835490000001,11.5485842,Moosacher Str. 80,80809,München,1
1852,38098,49.5433487,5.901334800000001,Z.I. Haneboesch,4562,Niederkorn,13
1853,38100,51.84852069999999,7.200617400000001,Eschstr. 9,48249,Dülmen-Merfeld,1
1854,38117,47.5870556,12.1629171,Zeller Str. 1,6330,Kufstein,3
1855,38129,49.8510836,10.0265924,Industriepark 5,97273,Kürnach,1
1856,38144,52.85097,8.09089,Brookweg 55-57,49661,Cloppenburg,1
1857,38145,52.2644545,7.869910300000001,Am Velper Mühlenbach 40,49492,Westerkappeln,1
1858,38155,51.0868178,11.9517129,Kirchweg 3,06721,Meineweh,1
1859,38160,48.7087702,9.471589999999999,Ulmer Str. 58,73262,Reichenbach/Fils,1
1860,38163,52.38943279999999,13.3814519,Blohmstr. 37-69,12307,Berlin,1
1861,38166,54.1396139,12.0403121,Lichtenhäger Chaussee 1-3,18107,Rostock,1
1862,38182,53.79926,10.33152,Rögen 44 - 46,23843,Bad Oldesloe,1
1863,38188,51.4448897,6.9519325,Witzlebenstr. 11,45472,Mülheim/Ruhr-Heissen,1
1864,38201,51.7692172,7.424334399999998,Julius-Maggi-Str. 6,59348,Lüdinghausen,1
1865,38203,49.96944999999999,9.08183,Leiderer Str. 12,63811,Stockstadt a. Main,1
1866,38204,48.99759,8.43771,Ottostr. 22d,76227,Karlsruhe,1
1867,38206,49.34708699999999,8.152322,Landauer Str. 66,67434,Neustadt,1
1868,38208,51.48963759999999,7.371423099999999,Zeche Oespel 15,44149,Dortmund,1
1869,38209,47.4819545,9.7458574,Achstr. 38,6922,Wolfurt,3
1870,38210,50.78951379999999,6.1546971,Scheidmühlenweg 3,52080,Aachen-Eilendorf,1
1871,38213,53.5470255,10.0499459,Borstelsmannweg 152,20537,Hamburg,1
1872,38217,48.161896,10.5170192,Steinrinnenweg 1+6,87745,Eppishausen,1
1873,38220,48.57308,10.90528,Am Unteren Stein 2,86672,Thierhaupten,1
1874,38222,51.6290019,4.8853038,Everdenberg 60,4902,Oosterhout,8
1875,38227,51.5089,7.87082,Westerhaar 13,58739,Wickede / Ruhr,1
1876,38228,51.9295297,7.6448771,Dornierweg 12,48155,Münster,1
1877,38229,52.6633293,7.470516099999999,Industriestraße 12,49740,Haselünne,1
1878,38235,53.7139164,12.9131171,Preetzer Str. 22,17153,Stavenhagen,1
1879,38236,51.1149038,12.4918983,Stauffenbergstraße 16,04552,Borna,1
1880,38237,48.88801,8.2657799,Muggensturmer Landstraße 2,76467,Bietigheim,1
1881,38238,50.050201,7.829708399999999,Gewerbepark Wispertal 32,65391,Lorch,1
1882,38240,51.8471751,13.953214,Neckarsulmer Str. 1,03222,Groß Klessow,1
1883,38241,52.3561,13.28901,Märkische Allee 85,14979,Großbeeren,1
1884,38243,48.4698035,7.924605100000001,Marlener Str. 11,77652,Offenburg,1
1885,38244,51.4990265,6.9631348,Am Stadthafen 40,45356,Essen,1
1886,38247,49.9132,10.87178,Laubanger Str. 24,96052,Bamberg,1
1887,38248,52.4148271,9.4631308,Adolf-Oesterheld-Strasse 32,31515,Wunstorf,1
1888,38249,51.0440578,14.4515313,Industriestr. 4,02689,Sohland a.d. Spree,1
1889,38250,49.12607999999999,8.56216,John-Deere-Str. 13,76646,Bruchsal,1
1890,38251,52.5501039,13.6883876,Seeberger Straße 10,15345,Altlandsberg,1
1891,38252,49.9969964,7.669995300000001,In der Wester 1/ Am Fischlerbach,55494,Rheinböllen,1
1892,38253,49.04985,10.47039,Ruffenhofen 13,91744,Weiltingen,1
1893,38264,51.12325999999999,7.59184,Waldheimstr. 14,58566,Kierspe,1
1894,38269,50.4137135,7.5209708,Postfach 2609,56220,Urmitz,1
1895,38273,51.0850301,13.7594221,Magazinstr. 17,01099,Dresden,1
1896,38276,50.99442999999999,10.31374,Mühlhäuser Str. 141,99817,Eisenach,1
1897,38277,52.36663,9.69343,Lindener Hafen 13-15,30453,Hannover,1
1898,38279,50.58643,8.76447,Industriestr. 3,35463,Fernwald,1
1899,38287,48.9761774,9.5976425,Fornsbacherstr. 121-127,71540,Murrhardt,1
1900,38291,50.1908742,8.726899,Am Stock 2-8,61118,Bad Vilbel,1
1901,38293,53.512283,10.8316173,Am Heisterbusch 22,19246,Valluhn,1
1902,38300,49.19623,9.486089999999999,Zeilbaum Weg 29,74613,Öhringen,1
1903,38319,52.38665,11.30417,Das Neue Land 8,39359,Calvörde,1
1904,38333,53.53898909999999,9.9933807,Strandkai 1,20457,Hamburg,1
1905,38345,49.6431355,6.2760868,"22, Parc de Activite Syrdall",5365,Munsbach,13
1906,38346,51.5562918,8.1358404,Lange Wende 36,59494,Soest,1
1907,38350,50.9185121,6.8579636,Horbeller Str. 10-14,50858,Köln,1
1908,38357,48.1491093,11.7933141,Taxetstrasse 3,85599,Parsdorf,1
1909,38362,52.59729,13.59824,Möbelhübener Straße 1,16356,Ahrensfelde OT Blumberg,1
1910,38368,51.4912666,6.831951699999999,Emschertalstr. 5,46149,Oberhausen,1
1911,38378,51.5480048,4.0880466,Nijverheidsweg 5,4695,RC Sint Maartensdijk,8
1912,38380,52.1364814,7.7372402,Am Kanalhafen 2-4,49549,Ladbergen,1
1913,38403,52.2132692,7.3089248,Industrieweg 17,48493,Wettringen,1
1914,38413,51.46228139999999,6.5722952,Hochstr. 66,47506,Neukirchen-Vluyn,1
1915,38420,49.55410790000001,11.0015626,Ampestalozziring 3,91058,Erlangen,1
1916,38423,50.8348011,6.464879,Am Langen Graben 24,52353,Düren / Rheinl.,1
1917,38429,52.00129,7.955109999999999,Ostmilter Str. 37,48231,Warendorf-Milte,1
1918,38437,49.9070045,10.8671175,Regnitzstr.18b,96052,Bamberg,1
1919,38454,48.9673693,8.556416,Industriestr.2a,76327,Pfinztal,1
1920,38476,52.26191,8.08935,Am Huxmühlenbach 2,49084,Osnabrück,1
1921,38485,48.92955,9.1215,Hölderlinstr. 29,71732,Tamm,1
