AdressNr;Strasse;PLZ;Ort;Land;latitude;longitude;Kontoname
37480;Wilhelm-Kaisen-Brücke 1;28195;Bremen;Deutschland;53,0739007;8,8051925;Kühne + Nagel (AG & Co.) KG
37490;Ernst-Wagner Weg 1-5;72766;Reutlingen;Deutschland;48,5634;9,24547;STILL Wagner GmbH
37493;Rudolf-Schels-Str. 6;89547;Gerstetten / Dettingen;Deutschland;48,5881246;10,1278497;Netto Marken-Discount AG & Co. KG
37498;Daimlerstr. 3;59609;Anröchte;Deutschland;51,5668129;8,3149217;H. Risse GmbH
37505;Brackeler Hellweg 301;44309;Dortmund;Deutschland;51,52414;7,5591599;Edeka Handelsgesellschaft Rhein-Ruhr mbH
37541;Am Schornacker 96/99;46485;Wesel;Deutschland;51,66017;6,69852;GREIWING logistics for you GmbH
37566;Gerresheimer Landstr. 75;40627;Düsseldorf;Deutschland;51,20218;6,90384;Rewe Großhandel KGaA
37570;Emilie-Winkelmann-Str. 1;59192;Bergkamen-Rünte;Deutschland;51,64598;7,67302;MR Hometextile GmbH
37578;Arster Hemm 53;28279;Bremen;Deutschland;53,02625;8,86323;Peter Bassen Transporte GmbH
37581;Märkische Allee 20-24;14979;Großbeeren;Deutschland;52,3744569;13,3003723;Penny Markt GmbH
37612;Unterm Ohmberg 5;34431;Marsberg;Deutschland;51,473792;8,8712591;Genzel Paletten GmbH
37617;Im Vorwerk 10;36456;Barchfeld;Deutschland;50,79582;10,31071;Schöller Stanztechnik GmbH
37620;Willi-Bleicher-Str. 36;52353;Düren;Deutschland;50,83797;6,46641;arvato distribution GmbH
37624;Pretzscher Weg 1;06721;Meineweh;Deutschland;51,0869869;11,9457222;Offergeld GmbH & Co. Spedition KG
37655;Louis Krages-Str. 30;28237;Bremen;Deutschland;53,12335;8,74402;Spedition Gildemeister GmbH
37672;Raiffeisenstr. 5 - 9;61191;Rosbach;Deutschland;50,2945353;8,6899215;REWE Deutscher Supermarkt
37673;Dieselstr. 21 - 27;85386;Eching;Deutschland;48,3093476;11,6398665;Penny Markt GmbH
37674;Fortunastr. 8;31275;Lehrte;Deutschland;52,358281;10,1226133;REWE Markt GmbH
37675;Rewestr. 1;01683;Starbach;Deutschland;51,08773;13,27706;REWE Deutscher
37690;Leipzigerstr. 121-125;34123;Kassel;Deutschland;51,30877;9,52076;Busse Logistik
37703;Am Teinkamp 9;31157;Sarstedt;Deutschland;52,250281;9,8596941;Pfennigs Feinkost GmbH Berlin
37704;Beuthener Str. 43;90267;Nürnberg;Deutschland;49,4240071;11,1413269;Stöhr Spedition GmbH & Co. KG
37706;Stellmacherstraße 9;21129;Hamburg;Deutschland;53,5153975;9,7894607;PALM Lagerhaus GmbH
37723;Zweifaller Str. 120;52224;Stolberg;Deutschland;50,7620368;6,231286;DALLI-WERKE GmbH & Co. KG
37725;Oststr. 75;22844;Norderstedt;Deutschland;53,7388526;10,0213898;Rewe Markt GmbH
37734;Am Kalkofen 4;95119;Naila;Deutschland;50,3239838;11,6913324;Geis Bischoff Logistics GmbH
37782;Uhlenhorst 144;21435;Stelle;Deutschland;53,38884;10,08601;REWE Markt GmbH
37799;Henry-Ford-Str. 7;33335;Gütersloh;Deutschland;51,93487;8,42616;RIS Logistik GmbH
37803;Habichtshöfe 1;74219;Möckmühl;Deutschland;49,2944328;9,3710639;Kaufland Logistik VZ 3 GmbH & Co. KG
37813;Münsterstraße 46;48351;Everswinkel;Deutschland;51,92768;7,83285;Tiefkühlcenter
37828;Robert-Bosch-Str. 5;64807;Dieburg;Deutschland;49,91067;8,85379;ITL
37832;Gaisbergstr. 23;72221;Haiterbach;Deutschland;48,5239651;8,6492085;Klaus Meier GmbH
37836;Naundorfer Str. 1c;01640;Coswig;Deutschland;51,109973;13,5888036;WHG-Ahmerkamp GmbH & Co. KG
37845;Am Oxer 37-41;24955;Harrislee;Deutschland;54,7968;9,36977;Nordland Transport & Logistik
37846;Warweg 7;31089;Duingen;Deutschland;52,00104;9,703;Kuchenmeister GmbH
37851;Drebnitzer Weg 44;01877;Bischofswerda;Deutschland;51,1212692;14,1808589;Roth Industrie GmbH & Co. KG
37854;Neuburger Str. 3;86669;Königsmoos OT Stengelheim;Deutschland;48,66475;11,21606;Günter Meißler
37856;Wörmlitzer Str. 3;39126;Magdeburg;Deutschland;52,2033733;11,6719889;Norma Logistikzentrum Mittelelbe
37859;Zechenstr. 1-4;32457;Porta Westfalica;Deutschland;52,24829;9,00694;Meyer-Jumbo Logistics GmbH & Co. KG
37866;Am Dorn 12;48308;Senden Bösensell;Deutschland;51,9051557;7,4881078;MAX-Logistik GmbH
37874;Stöcken 65;42651;Solingen;Deutschland;51,1874;7,10649;Plus Warenhandelsges. mbH
37884;Dieselstraße 10;59329;Wadersloh;Deutschland;51,7341245;8,2597855;Stratkötter
37897;Am Landhagen 88;59302;Oelde;Deutschland;51,848726;8,1468384;MaTro
37909;Altenhagener Str. 2;32107;Bad Salzuflen;Deutschland;52,0541498;8,6693211;Eisengießerei
37918;Stefan-George-Str. 20;55411;Bingen/Rhein;Deutschland;49,9630441;7,8931503;Racke GmbH & Co.
37919;Schlackenbergstr. 39;66386;St. Ingbert;Deutschland;49,2789451;7,0977703;Frischdienst-Zentrale Süd GmbH & Co. KG
37925;Osterbrocksweg 35-45;22869;Schenefeld;Deutschland;53,59629;9,83891;SPAR Handelsges. mbh
37939;Südstr. 110;44625;Herne;Deutschland;51,5211615;7,2084859;Lidl GmbH & Co. KG
37958;Wilhelm-Theodor-Römheld-Str.18;55130;Mainz;Deutschland;49,98129;8,29134;Transgourmet Deutschland GmbH & Co. OHG
37961;Am Grubenbahnhof 7;66299;Friedrichsthal;Deutschland;49,3241957;7,0727873;Lidl GmbH & Co. KG
37963;Pfaffenhofener Str. 40;89284;Pfaffenhofen;Deutschland;48,3570159;10,1516763;Lidl GmbH & Co. KG
37966;Fährstraße 12;91330;Eggolsheim;Deutschland;49,7846573;11,099593;Lidl GmbH & Co. KG
37968;Max-Eyth-Str. 13;74638;Waldenburg;Deutschland;49,1973546;9,6663996;Lidl GmbH & Co. KG
37969;Rewestraße 1;96155;Buttenheim;Deutschland;49,80471;11,01782;REWE Markt GmbH
37975;In den Weinäckern 1;69168;Wiesloch;Deutschland;49,2977199;8,6704621;REWE Markt GmbH & Co. KG
37976;Belgrader Str. 3;94315;Straubing;Deutschland;48,8994571;12,6525187;Lidl GmbH & Co. KG
37977;Am Flugplatz 5;07546;Gera;Deutschland;50,8829361;12,13104;Lidl GmbH & Co. KG
38018;Cuxhavener Str. 4;40221;Düsseldorf;Deutschland;51,21389;6,73484;ABC-Logistk GmbH
38025;Münsterstraße 31;48351;Everswinkel;Deutschland;51,9270569;7,834558;DMK Deutsches Milchkontor GmbH
38060;Blohmstraße 31;21079;Hamburg;Deutschland;53,4677611;9,9814435;PALETTEN-SERVICE Hamburg AG
38066;Am Bahndamm 18;85296;Rohrbach;Deutschland;48,60886;11,57459;A. Thilo Internationale Spedition GmbH
38076;Ensestr. 1-9;59469;Ense-Niederense;Deutschland;51,4962631;7,9964487;HEICO Umformtechnik GmbH
38094;Moosacher Str. 80;80809;München;Deutschland;48,1862852;11,549158;Knorr Bremse
38098;Z.I. Haneboesch;4562;Niederkorn;Luxemburg;49,543701;5,900462;Wincanton Trans European
38100;Eschstr. 9;48249;Dülmen-Merfeld;Deutschland;51,8485187;7,2006122;Handelsagentur Growe
38117;Zeller Str. 1;6330;Kufstein;Österreich;47,5870556;12,1629171;LKW Walter
38129;Industriepark 5;97273;Kürnach;Deutschland;49,8510836;10,0265924;DACHSER SE
38145;Am Velper Mühlenbach 40;49492;Westerkappeln;Deutschland;52,2644545;7,8699103;Lidl GmbH & Co. KG
38155;Kirchweg 3;06721;Meineweh;Deutschland;51,0868178;11,9517129;Kaufland Logistik VZ 4 GmbH & Co. KG
38160;Ulmer Str. 58;73262;Reichenbach/Fils;Deutschland;48,7087702;9,47159;Seyfert GmbH
38163;Blohmstr. 37-69;12307;Berlin;Deutschland;52,3894328;13,3814519;Esselte Leitz
38166;Lichtenhäger Chaussee 1-3;18107;Rostock;Deutschland;54,1396139;12,0403121;ELRO-Trans GmbH
38182;Rögen 44 - 46;23843;Bad Oldesloe;Deutschland;53,79926;10,33152;Stormarn Plastic GmbH
38188;Witzlebenstr. 11;45472;Mülheim/Ruhr-Heissen;Deutschland;51,4448897;6,9519325;Vehar Logistik GmbH
38201;Julius-Maggi-Str. 6;59348;Lüdinghausen;Deutschland;51,7692172;7,4243344;GEODIS CL Germany GmbH
38203;Leiderer Str. 12;63811;Stockstadt a. Main;Deutschland;49,96945;9,08183;B & M Transportlogistik GmbH
38204;Ottostr. 22d;76227;Karlsruhe;Deutschland;48,99759;8,43771;Logistik Zentrum
38206;Landauer Str. 66;67434;Neustadt;Deutschland;49,347087;8,152322;WPL
38208;Zeche Oespel 15;44149;Dortmund;Deutschland;51,4896376;7,3714231;Hellweg
38209;Achstr. 38;6922;Wolfurt;Österreich;47,4822221;9,745393;Pawag Verpackungen GmbH
38210;Scheidmühlenweg 3;52080;Aachen-Eilendorf;Deutschland;50,7895138;6,1546971;DR. Weipert & Co. Nachf. GmbH
38213;Borstelsmannweg 152;20537;Hamburg;Deutschland;53,5470255;10,0499459;Alfred Ernst & Co. KG
38217;Steinrinnenweg 1+6;87745;Eppishausen;Deutschland;48,161896;10,5170192;Recycle it GmbH
38220;Am Unteren Stein 2;86672;Thierhaupten;Deutschland;48,57308;10,90528;Johann Stegmeir e.K.
38222;Everdenberg 60;4902;Oosterhout;Niederlande;51,6290019;4,8853038;De Kroes B.V.
38227;Westerhaar 13;58739;Wickede / Ruhr;Deutschland;51,5089;7,87082;Tappe Abfallwirtschaft
38228;Dornierweg 12;48155;Münster;Deutschland;51,9295297;7,6448771;H. Gautzsch Großhandel
38229;Industriestraße 12;49740;Haselünne;Deutschland;52,6633293;7,4705161;FT-Ostermann GmbH
38235;Preetzer Str. 22;17153;Stavenhagen;Deutschland;53,7139164;12,9131171;NETTO ApS & Co. KG
38236;Stauffenbergstraße 16;04552;Borna;Deutschland;51,1149038;12,4918983;Edeka Handelsgesellschaft Nordbayern
38237;Muggensturmer Landstraße 2;76467;Bietigheim;Deutschland;48,88801;8,2657799;Lidl GmbH & Co. KG
38238;Gewerbepark Wispertal 32;65391;Lorch;Deutschland;50,05024;7,82972;Schwank Spedition GmbH
38240;Neckarsulmer Str. 1;03222;Groß Klessow;Deutschland;51,8471751;13,953214;Kaufland Stiftung
38241;Märkische Allee 85;14979;Großbeeren;Deutschland;52,3561;13,28901;Lidl GmbH & Co. KG
38243;Marlener Str. 11;77652;Offenburg;Deutschland;48,4698035;7,9246051;Kaufland GmbH & Co. KG
38244;Am Stadthafen 40;45356;Essen;Deutschland;51,4989779;6,9634644;Ralf Teichmann GmbH
38247;Laubanger Str. 24;96052;Bamberg;Deutschland;49,9132;10,87178;Herbst Transporte GmbH
38248;Adolf-Oesterheld-Strasse 32;31515;Wunstorf;Deutschland;52,4148271;9,4631308;Lidl GmbH & Co. KG
38249;Industriestr. 4;02689;Sohland a.d. Spree;Deutschland;51,04411;14,4516;Jokey Sohland GmbH
38250;John-Deere-Str. 13;76646;Bruchsal;Deutschland;49,12608;8,56216;Kammerer
38251;Seeberger Straße 10;15345;Altlandsberg;Deutschland;52,55014;13,68843;METRO LOGISTICS Germany GmbH
38252;In der Wester 1/ Am Fischlerbach;55494;Rheinböllen;Deutschland;49,9976258;7,6741066;Norma
38253;Ruffenhofen 13;91744;Weiltingen;Deutschland;49,04985;10,47039;Roth Transporte
38264;Waldheimstr. 14;58566;Kierspe;Deutschland;51,12326;7,59184;Lahme GmbH & Co. KG
38269;Postfach 2609;56220;Urmitz;Deutschland;50,3728751;7,4604967;Lidl GmbH & Co. KG
38273;Magazinstr. 17;01099;Dresden;Deutschland;51,0850301;13,7594221;Fenthol & Sandtmann GmbH
38276;Mühlhäuser Str. 141;99817;Eisenach;Deutschland;50,99443;10,31374;Wincanton Trans European GmbH
38277;Lindener Hafen 13-15;30453;Hannover;Deutschland;52,36663;9,69343;Falke GmbH & Co
38279;Industriestr. 3;35463;Fernwald;Deutschland;50,58643;8,76447;Rinnert + Thalis GmbH
38287;Fornsbacherstr. 121-127;71540;Murrhardt;Deutschland;48,9761819;9,5975352;NEFAB GÜNTHER VERPACKUNGEN GmbH
38291;Am Stock 2-8;61118;Bad Vilbel;Deutschland;50,1908742;8,726899;Karl Grillmayer GmbH & Co. KG
38293;Am Heisterbusch 22;19246;Valluhn;Deutschland;53,5122994;10,8316245;Edeka Nord Service & Logistik GmbH
38300;Zeilbaum Weg 29;74613;Öhringen;Deutschland;49,19623;9,48609;Hütter Spedition und Logistik GmbH
38319;Das Neue Land 8;39359;Calvörde;Deutschland;52,38665;11,30417;Rademacher Transport GmbH
38333;Strandkai 1;20457;Hamburg;Deutschland;53,5389891;9,9933807;Unilever Deutschland
38345;22, Parc de Activite Syrdall;5365;Munsbach;Luxemburg;49,6431355;6,2760868;TSG - Transport Service
38346;Lange Wende 36;59494;Soest;Deutschland;51,5562918;8,1358404;BÄKO Soest/Lippstadt eG
38350;Horbeller Str. 10-14;50858;Köln;Deutschland;50,9185121;6,8579636;Hendricks
38357;Taxetstrasse 3;85599;Parsdorf;Deutschland;48,1491093;11,7933141;Develey Senf & Feinkost GmbH
38362;Möbelhübener Straße 1;16356;Ahrensfelde OT Blumberg;Deutschland;52,59729;13,59824;Norma Lebensmittelfilialbetrieb
38368;Emschertalstr. 5;46149;Oberhausen;Deutschland;51,49127;6,83194;ILD Logistik + Transport GmbH
38378;Nijverheidsweg 5;4695;RC Sint Maartensdijk;Niederlande;51,5480048;4,0880466;denja bv
38380;Am Kanalhafen 2-4;49549;Ladbergen;Deutschland;52,1364814;7,7372402;H & J Michels Verwaltungs
38403;Industrieweg 17;48493;Wettringen;Deutschland;52,2132933;7,3088934;van Dillen Asiatex GmbH
38413;Hochstr. 66;47506;Neukirchen-Vluyn;Deutschland;51,46228;6,57223;Piepenbrink GmbH & Co. KG
38420;Ampestalozziring 3;91058;Erlangen;Deutschland;49,5541079;11,0015626;Siemens AG
38423;Am Langen Graben 24;52353;Düren / Rheinl.;Deutschland;50,8348;6,46488;Peter Sous GmbH
38429;Ostmilter Str. 37;48231;Warendorf-Milte;Deutschland;52,00129;7,95511;Danwerth Spedition GmbH
38437;Regnitzstr.18b;96052;Bamberg;Deutschland;49,9070045;10,8671175;Elflein Spedition & Transport GmbH
38454;Industriestr.2a;76327;Pfinztal;Deutschland;48,9673693;8,556416;Gebr. Unger GmbH
38476;Am Huxmühlenbach 2;49084;Osnabrück;Deutschland;52,26191;8,08935;Friedrich Koch Spedition GmbH
38485;Hölderlinstr. 29;71732;Tamm;Deutschland;48,92955;9,1215;Schenker (D) AG
38489;Anton-Jaumann-Str. 1;86675;Buchdorf;Deutschland;48,7853575;10,8141605;Treffer-Transport GmbH
38497;Urmitzer Str. 9;56218;Mülheim- Kärlich;Deutschland;50,4041116;7,5030083;Spedition Balter GmbH & Co. KG
38511;Weststr. 74;59227;Ahlen;Deutschland;51,7632232;7,8878692;ATV Vertriebs GmbH
38517;Am Holtmannshof 1;47447;Moers-Kapellen;Deutschland;51,40068;6,61149;Niederrhein-GOLD
38523;Dieselstraße 20;70736;Fellbach-Oeffingen;Deutschland;48,8414133;9,2536208;Weckerle GmbH
38530;Bahnhofstr.11;88433;Schemmerberg-Schemmerhofen;Deutschland;48,18878;9,8257899;Paletten-Reparaturservice
38532;Auf den Herdenen 20;78052;Villingen-Schwenningen;Deutschland;48,07832;8,50587;Schenker Deutschland AG
38533;Ramsener Str. 66;78239;Rielasingen-Worblingen;Deutschland;47,72348;8,82969;Georg Schultz GmbH
38535;Kaagstraat 2;8102;GZ Raalte;Niederlande;52,3801346;6,2893805;Nagel Nederland B.V.
38537;Neckarvorlandstr. 21-25;68159;Mannheim;Deutschland;49,4957582;8,4627254;ADM Schokinag GmbH & Co. KG
38545;Am Hopfenrain 1;99846;Seebach;Deutschland;50,91839;10,41166;Spedition Olschewski
38547;Marie-Curie-Str. 85-87;48599;Gronau;Deutschland;52,2020326;7,0814024;Teupen
38549;Rudolf-Diesel-Str. 2;53859;Niederkassel;Deutschland;50,7849618;7,0749021;Karl Schon
38566;Zur Hammerbrücke 18;59939;Olsberg;Deutschland;51,32704;8,52742;Metallguß Steinrücken
38574;Thomas-Edison-Str. 12;52499;Baesweiler;Deutschland;50,9210924;6,1808791;Alpla-Werke
38576;Kirchberger Str. 51;08112;Wilkau-Haßlau;Deutschland;50,6706189;12,5262816;Bauer OHG
38586;Am Teuto 12;33829;Borgholzhausen;Deutschland;52,0806466;8,2495495;B+S GmbH
38614;Am Markt 9;01561;Lampertswalde;Deutschland;51,2834635;13,6765407;Lidl GmbH & Co. KG
38615;Am Elsholz 1;16766;Kremmen;Deutschland;52,7558704;13,0064019;Lidl GmbH & Co. KG
38616;Industriestrasse 5;24647;Wasbek;Deutschland;54,0730763;9,9170123;Lidl GmbH & Co. KG
38622;Mechelsesteenweg 4;1910;Kampenhout;Belgien;50,9567935;4,5913989;Gillemot
38648;Auf der Koppel 9;58540;Meinerzhagen;Deutschland;51,09356;7,67245;Lydall Gerhardi GmbH & Co. KG
38650;Oberheisinger Str. 7;93073;Neutraubling;Deutschland;48,99166;12,22225;Scherbauer Spedition GmbH
38651;Unterkirchen 23;42349;Wuppertal;Deutschland;51,2020621;7,1304255;MSL System Logistik GmbH
38660;Georg-Knorr-Str. 4;12681;Berlin;Deutschland;52,5409109;13,5365158;Knorr-Bremse GmbH
38661;Stromberg 5-7;46419;Isselburg;Deutschland;51,838024;6,458346;Isseltrans Spedition/Logistik GmbH
38662;Südfeld 2;39397;Schwanebeck;Deutschland;51,95951;11,12267;Nickel & Goeldner Spedition GmbH
38663;Erlenweg 10;33154;Salzkotten;Deutschland;51,7064957;8,4891158;Bäckerei Dahlhoff
38665;Kappeler Str. 147;40599;Düsseldorf;Deutschland;51,1731446;6,8602843;Dr. Lange & Co. GmbH
38676;Waltrup 16;48341;Altenberge;Deutschland;52,018195;7,5016913;CE-PE Wellkisten
38677;Robert-Perthel-Str. 21;50739;Köln;Deutschland;50,9809;6,91771;Ewals Cargo Care GmbH
38706;Ladestr. 26;88131;Lindau;Deutschland;47,55098;9,70331;Schenker (D) AG
38717;Karlsbergstraße 62;66424;Homburg/Saar;Deutschland;49,3249432;7,3449934;Karlsberg Brauerei GmbH
38724;Am Köhlersgehäu 17;98544;Zella-Mehlis;Deutschland;50,65043;10,68285;UPONOR  GmbH
38730;Grube 18-22;82377;Penzberg;Deutschland;47,7569937;11,3831158;Edeka Südbayern Handels Stiftung & Co. KG
38737;Homburger Str.;66539;Neunkirchen;Deutschland;49,3497935;7,2326344;Eberspächer GmbH & Co.KG
38739;Postweg 16;04849;Bad Düben;Deutschland;51,5990599;12,5914006;Dübener Transport
38740;Walshagenstr.127;48429;Rheine;Deutschland;52,2924089;7,4357134;Steimel Kurierdienst GmbH
38741;Boschweg 48;48351;Everswinkel;Deutschland;51,92636;7,86436;BSW Anlagenbau GmbH
38742;Eversween 27;21107;Hamburg;Deutschland;53,48913;9,9791;Schenker Deutschland AG
38743;Windgatt 25;58730;Fröndenberg;Deutschland;51,498197;7,828758;Hubert Severin Holzverarbeit.
38759;Hannoversche Str. 27;31319;Sehnde-Höver;Deutschland;52,3526;9,88097;Carl Köster & Louis Hapke
38769;Breslauerstr. 28a;33098;Paderborn;Deutschland;51,703;8,7370199;Stute Transport GmbH & Co. KG
38771;Hauptstr. 16;59469;Ense;Deutschland;51,5026241;7,9581008;H.Schulte GmbH & Co. KG
38803;Ludwig-Erhard-Str. 30+32;28197;Bremen;Deutschland;53,0899;8,70268;Bretzke Lagerhaus GmbH
38810;Kufsteiner Straße 18;83088;Kiefersfelden;Deutschland;47,6134666;12,1885628;Ewals Cargo Care GmbH
38811;Burgstr.21;44867;Bochum;Deutschland;51,4672522;7,1268086;Kompernaß Logistics GmbH
38819;Fürstenwalder Str. 14;15848;Beeskow;Deutschland;52,1800283;14,244938;Ihlo Spedition
38824;Simonshöfchen 55;42327;Wuppertal;Deutschland;51,22524;7,0464999;AVT Abfüll- und Verpackungstechnik GmbH
38830;Werkstr. 3;33142;Büren;Deutschland;51,5397399;8,5681375;EMG Engineering +  Maschinenbau GmbH
38833;Hungerbachtal 1;91757;Treuchtlingen - Dietfurt;Deutschland;48,9234542;10,9200227;Franken-Schotter
38836;Weimarische Str. 16;99439;Buttelstedt;Deutschland;51,07239;11,3401999;Gebrüder Dürrbeck
38839;Am Sägewerk 3;51789;Lindlar;Deutschland;51,01289;7,37595;Menschik GmbH & Co. KG
38840;Zum Grellberg 9;23689;Pansdorf;Deutschland;53,99039;10,7226;Knorr Transporte KG
38849;In der Bornwiese 4;54470;Bernkastel-Kues;Deutschland;49,9295387;7,059084;Peter Mertes GmbH & Co. KG
38851;Mühle Ringelheim 1;38259;Salzgitter-Ringelheim;Deutschland;52,0314261;10,2871943;Mühle Rüningen
38864;Willertshagener Str. 2;58540;Meinerzhagen;Deutschland;51,10463;7,67412;Dehnhardt Spedition
38872;Siemenstraße2;59557;Geseke;Deutschland;51,654384;8,3409071;Hutyra Zaunsysteme GmbH+Co.KG
38878;Römerstr. 2;85290;Geisenfeld;Deutschland;48,74045;11,62802;ALDI GmbH & Co. KG
38880;Ingolstädter Str. 120;85080;Gaimersheim;Deutschland;48,7836533;11,3753137;Edeka Südbayern Handels Stiftung & Co. KG
38883;Bremerhavener Str. 15;90451;Nürnberg;Deutschland;49,3887371;11,0616898;Netto Marken-Discount AG & Co. KG
38884;Am Riederbruch 10;60386;Frankfurt-Riederwald;Deutschland;50,122919;8,7313998;Metro Cash & Carry Deutschland GmbH
38885;Industriestr. 9;97469;Gochsheim;Deutschland;50,0228766;10,2663459;Edeka Handelsgesellschaft NST mbH
38886;Bonnstrasse 59-61;50226;Frechen;Deutschland;50,9249519;6,8239108;Lekkerland Deutschland GmbH & Co. KG
38889;Hermann Seeger Str. 43-47;50226;Frechen;Deutschland;50,92427;6,83009;METRO LOGISTICS Germany GmbH
38891;Ziegelfeldstr. 38;73563;Mögglingen;Deutschland;48,82163;9,9724;Edeka Handelsgesellschaft mbH
38893;Lange Göhren;39171;Osterweddingen;Deutschland;52,0524529;11,5882437;Edeka Minden-Hannover Logistik-Service GmbH
38895;Hainichener Str. 11 A;09661;Rossau b Mittweida;Deutschland;50,9883093;13,0819135;Norma
38896;Klepperstr. 2;95615;Marktredwitz;Deutschland;50,01772;12,1013;EHG Nordbayern-Sachsen-Thüringen mbH
38897;Am Falbenholzweg 17;91126;Schwabach;Deutschland;49,3212256;11,055975;Edeka Handelsgesellschaft mbH
38899;Edekastr. 1;26215;Wiefelstede;Deutschland;53,18919;8,1125;Edeka Minden-Hannover Logistik-Service GmbH
38900;Hoher Weg 14;39576;Stendal;Deutschland;52,59304;11,87208;Edeka Minden-Hannover Logistik-Service GmbH
38901;Waldauer Weg 73;34253;Lohfelden;Deutschland;51,2867351;9,5380906;Lekkerland Tobaccoland GmbH & Co. KG
38902;Ziegelfeldstraße 48;73563;Mögglingen;Deutschland;48,82174;9,9733;Lekkerland Tobaccoland GmbH & Co. KG
38903;Im Oberwald 8;79359;Riegel-Kaiserstuhl;Deutschland;48,14762;7,76317;Lekkerland Deutschland GmbH & Co. KG
38904;Vor den Eichen 6;65604;Elz, Westerw;Deutschland;50,422496;8,0205169;Lekkerland Tobaccoland GmbH & Co. KG
38905;Osdorfer Ring 10;14979;Großbeeren;Deutschland;52,377153;13,3195646;Lekkerland Deutschland GmbH & Co. KG
38906;Birkenstr. 4;15537;Spreeau Grünheide Mark;Deutschland;52,38508;13,80573;Edeka Handelsgesellschaft mbH
38907;Rudolf-Diesel-Str. 44;89150;Laichingen;Deutschland;48,4956936;9,7160829;Marktkauf Logistik GmbH
38908;Dahmestr. 5;15749;Mittenwalde-Mark;Deutschland;52,26142;13,57543;Spar Handels AG
38909;Edeka Straße;26129;Oldenburg;Deutschland;53,140833;8,171099;Edeka Handelsgesellschaft mbH
38910;Im Mittelfeld 11;53757;St. Augustin;Deutschland;50,77814;7,2352999;ALDI GmbH & Co. KG
38911;Oststraße 26 C;41352;Korschenbroich;Deutschland;51,2069594;6,5642157;Metro Großhandelsgesellschaft
38912;Am Fieseler Werk 27;34253;Lohfelden;Deutschland;51,28125;9,52912;Rewe
38913;Schutterwälder Str. 22;01458;Ottendorf-Okrilla;Deutschland;51,1768324;13,8343708;Plus Handelsges. mbH
38914;Lohmühlweg 13;91341;Röttenbach;Deutschland;49,66016;10,9186699;Norma
38918;Am Teinkamp  7;31157;Sarstedt;Deutschland;52,2469865;9,8519033;MGL METRO Group Logistics
38920;Isernhägener Str. 16;30938;Burgwedel;Deutschland;52,4899738;9,8317859;Rossmann Logistikgesellschaft mbH
38921;Klausdorfer Str. 28-36;24223;Raisdorf;Deutschland;54,2890098;10,2292244;Non-Food
38923;Im Lekkerland 1;27777;Ganderkesee;Deutschland;53,03086;8,53042;Lekkerland Deutschland GmbH & Co. KG
38924;Am Fiebig 15;01561;Thiendorf;Deutschland;51,2975696;13,7343401;Netto Marken-Discount AG & Co. KG
38925;Industriegebiet;99634;Straußfurt;Deutschland;51,1573739;10,9741019;LDZ Logistische Dienstleistungszentren GmbH
38926;Manfred-Roth-Str. 1;18196;Dummerstorf;Deutschland;54,022658;12,2283665;Norma
38927;Bei den Froschäckern 1a;99098;Erfurt;Deutschland;50,975761;11,1126121;Norma Logistikzentrum Mitteldeutschland
38928;Am Schäferbrunnen 3;55268;Nieder-Olm;Deutschland;49,9141;8,18903;Kaiser's Tengelmann GmbH
